customerid	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
21809	Home	973 Marvello Lane	NULL	Lakewood	California	90712	United States
28210	Home	9730 Krueger Drive	NULL	Lavender Bay	New South Wales	2060	Australia
29047	Home	9730 Krueger Drive	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
13297	Home	9732 Hamilton Ct.	NULL	Chula Vista	California	91910	United States
25181	Home	9732 Hamilton Ct.	NULL	Portland	Oregon	97205	United States
11625	Home	9734 Jane Ct.	NULL	Palo Alto	California	94303	United States
12354	Home	9735 Sullivan Ave.	NULL	Geelong	Victoria	3220	Australia
19727	Home	9736 Colorado Dr.	NULL	Burien	Washington	98168	United States
21339	Home	9736 Colorado Dr.	NULL	Westminster	British Columbia	V3L 1E7	Canada
25611	Home	9736 Montana	NULL	Billericay	England	CM11	United Kingdom
20024	Home	9736 Montana	NULL	Lemon Grove	California	91945	United States
20525	Home	9737 Boxwood Dr	NULL	Bellflower	California	90706	United States
14748	Home	9737 Colt Ct.	NULL	Imperial Beach	California	91932	United States
26792	Home	9737 Oak Creek Ct	NULL	Berkeley	California	94704	United States
16735	Home	9737 Oak Creek Ct	#65	Lynnwood	Washington	98036	United States
19193	Home	9738 Hamilton Drive	NULL	Gateshead	England	GA10	United Kingdom
17578	Home	9738 Hamilton Drive	NULL	Redwood City	California	94063	United States
13809	Home	9739 Benedict Court	NULL	Milton Keynes	England	MK8 8DF	United Kingdom
15367	Home	9739 Benedict Court	NULL	Portland	Oregon	97205	United States
27362	Home	9739 Victory Lane	NULL	Geelong	Victoria	3220	Australia
18475	Home	974 Peach Place	NULL	Yakima	Washington	98901	United States
28768	Home	9741 Forte Way	NULL	Burien	Washington	98168	United States
26243	Home	9741 Forte Way	NULL	Lake Oswego	Oregon	97034	United States
28955	Home	9741 Limeridge Drive	NULL	Bendigo	Victoria	3550	Australia
20660	Home	9741 Limeridge Drive	NULL	Puyallup	Washington	98371	United States
13447	Home	9742 Anderson Way	NULL	Long Beach	California	90802	United States
14366	Home	9745 Bonita Ct.	NULL	Marysville	Washington	98270	United States
26992	Home	9745 Bonita Ct.	NULL	Watford	England	WA3	United Kingdom
17683	Home	9745 Hillridge Way	NULL	Lincoln Acres	California	91950	United States
24623	Home	9746 Gilardy Drive	NULL	Bellingham	Washington	98225	United States
15487	Home	9746 Gumwood Dr.	NULL	Spring Valley	California	91977	United States
16314	Home	9746 Hill Ct	NULL	Stoke-on-Trent	England	AS23	United Kingdom
17921	Home	9746 Hillsborough Ct	NULL	Warrnambool	Victoria	3280	Australia
13141	Home	9746 Vallejo	NULL	Silverwater	New South Wales	2264	Australia
17126	Home	9746 Valley Blvd.	NULL	Shawnee	British Columbia	V9B 2C3	Canada
27981	Home	9748 Sutherland Dr	NULL	Melton	Victoria	3337	Australia
15490	Home	9748 Sutherland Dr	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
14583	Home	975 Harris Circle	NULL	Lake Oswego	Oregon	97034	United States
22611	Home	975 Harris Circle	NULL	Runcorn	England	TY31	United Kingdom
18866	Home	975 Madrid	NULL	Concord	California	94519	United States
26189	Home	975 Madrid	NULL	Seaford	Victoria	3198	Australia
20687	Home	9750 W. Watson Court	NULL	Lake Oswego	Oregon	97034	United States
19678	Home	9752 Benita Way	NULL	Burien	Washington	98168	United States
17697	Home	9752 Benita Way	NULL	Downey	California	90241	United States
17296	Home	9752 Jeanne Circle	NULL	Melton	Victoria	3337	Australia
25110	Home	9752 Monterrey	NULL	Caloundra	Queensland	4551	Australia
24363	Home	9752 Monterrey	NULL	Goulburn	New South Wales	2580	Australia
21591	Home	9754 Hilltop Dr	NULL	Colma	California	94014	United States
13867	Home	9754 Hilltop Dr	NULL	Lynnwood	Washington	98036	United States
15600	Home	9754 Olivera	NULL	Bendigo	Victoria	3550	Australia
14359	Home	9754 Olivera	NULL	Metchosin	British Columbia	V9	Canada
26688	Home	9755 Glen Road	NULL	Bremerton	Washington	98312	United States
18524	Home	9755 Glen Road	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
20305	Home	9759 Dover Way	NULL	Bellflower	California	90706	United States
27815	Home	9759 Dover Way	NULL	Peterborough	England	PB12	United Kingdom
25913	Home	9759 La Salle Ave.	NULL	Lavender Bay	New South Wales	2060	Australia
13212	Home	9759 La Salle Ave.	NULL	Long Beach	California	90802	United States
17616	Home	976 Shore Rd.	NULL	Sedro Woolley	Washington	98284	United States
28547	Home	976, quai de Grenelle	NULL	Paris	Seine (Paris)	75016	France
20028	Home	976, rue de Terre Neuve	NULL	Redwood City	California	94063	United States
23650	Home	9761 Darnett Circle	NULL	Findon	South Australia	5023	Australia
21414	Home	9761 Darnett Circle	NULL	Lebanon	Oregon	97355	United States
28084	Home	9761 Fox Way	NULL	Berkeley	California	94704	United States
16179	Home	9761 Fox Way	NULL	Townsville	Queensland	4810	Australia
27567	Home	9761 Martindale Drive	NULL	Sedro Woolley	Washington	98284	United States
14102	Home	9762 Alvecedo	NULL	North Ryde	New South Wales	2113	Australia
14247	Home	9762 Alvecedo	NULL	Spokane	Washington	99202	United States
28760	Home	9763 Maricopa	NULL	Corvallis	Oregon	97330	United States
26498	Home	9765 Marie Drive	NULL	Renton	Washington	98055	United States
28837	Home	9766 Marie Drive	NULL	Oak Bay	British Columbia	V8P	Canada
13997	Home	9768 Brandywine Way	NULL	Perth	South Australia	6006	Australia
24662	Home	9768 Brandywine Way	NULL	Spring Valley	California	91977	United States
26765	Home	9768 Glenellen Court	NULL	Matraville	New South Wales	2036	Australia
23036	Home	9768 Glenellen Court	NULL	San Carlos	California	94070	United States
15307	Home	9769 Bentley St.	NULL	Los Angeles	California	90012	United States
19231	Home	9769 Thistle Circle	NULL	Colma	California	94014	United States
27230	Home	9769 Thistle Circle	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
11445	Home	977 Davona Drive	NULL	Silverwater	New South Wales	2264	Australia
12670	Home	977 Davona Drive	NULL	Sydney	New South Wales	1002	Australia
28192	Home	977 Delta View Ln.	NULL	Yakima	Washington	98901	United States
20621	Home	9770 Brandywine Way	NULL	Rhodes	New South Wales	2138	Australia
15166	Home	9770 Fraga Court	#91	Concord	California	94519	United States
19840	Home	9770 Fraga Court	#91	Imperial Beach	California	91932	United States
18315	Home	9770 Mountain View Drive	NULL	Carol Stream	Illinois	60188	United States
16385	Home	9771 Amador Ct.	NULL	Santa Cruz	California	95062	United States
15713	Home	9771 Wesley Court	NULL	Runcorn	England	TY31	United Kingdom
29290	Home	9772 Mountain View Drive	NULL	Goulburn	New South Wales	2580	Australia
13093	Home	9772 Mountain View Drive	NULL	Olympia	Washington	98501	United States
25063	Home	9774 Maywood Lane	NULL	Bellingham	Washington	98225	United States
19172	Home	9774 Maywood Lane	NULL	London	England	SW6 SBY	United Kingdom
19639	Home	9775 Redrock Drive	NULL	Chula Vista	California	91910	United States
25558	Home	9775 Redrock Drive	NULL	Goulburn	New South Wales	2580	Australia
17151	Home	9777 Mozden Lane	NULL	Puyallup	Washington	98371	United States
19555	Home	9778 Concord Royale	NULL	Geelong	Victoria	3220	Australia
13909	Home	9778 Concord Royale	NULL	Haney	British Columbia	V2W 1W2	Canada
22056	Home	9779 Shuey Ave.	NULL	Olympia	Washington	98501	United States
16306	Home	9779 Shuey Ave.	NULL	W. York	England	BD1 4SJ	United Kingdom
24455	Home	9780 Ridgeview Dr.	NULL	Cranbourne	Victoria	3977	Australia
23132	Home	9780 Ridgeview Dr.	NULL	Santa Cruz	California	95062	United States
23702	Home	9781 Bermad Dr.	NULL	Coronado	California	92118	United States
23618	Home	9781 Bird Dr.	NULL	West Sussex	England	RH15 9UD	United Kingdom
19954	Home	9782 Joan Ave.	NULL	Geelong	Victoria	3220	Australia
21153	Home	9782 Price Lane	NULL	San Carlos	California	94070	United States
28961	Home	9783 Amaranth Way	NULL	Port Macquarie	New South Wales	2444	Australia
22046	Home	9783 Amaranth Way	NULL	Walla Walla	Washington	99362	United States
28166	Home	9784 Mellowood Street	NULL	Coronado	California	92118	United States
28218	Home	9784 Mellowood Street	NULL	Malabar	New South Wales	2036	Australia
26590	Home	9784 Mt Etna Drive	NULL	Darlinghurst	New South Wales	2010	Australia
20108	Home	9784 Vine Lane	NULL	Burien	Washington	98168	United States
14063	Home	9788 Thors Bay Road	NULL	Matraville	New South Wales	2036	Australia
22256	Home	9788 Trinity Ave	NULL	Chula Vista	California	91910	United States
25413	Home	9788 Tri-state Ave	NULL	Olympia	Washington	98501	United States
21616	Home	9790 Berrellesa St.	NULL	Burien	Washington	98168	United States
18219	Home	9790 Berrellesa St.	NULL	Wollongong	New South Wales	2500	Australia
27557	Home	9790 Deer Creek Lane	NULL	Metchosin	British Columbia	V9	Canada
12473	Home	9790 Deer Creek Lane	NULL	York	England	Y024 1GF	United Kingdom
12898	Home	9790 Fruitwood Drive	NULL	Burbank	California	91502	United States
19806	Home	9791 Harvard Court	NULL	Burlingame	California	94010	United States
18934	Home	9791 Harvard Court	# 4	Tacoma	Washington	98403	United States
24483	Home	9794 Glenside Dr	NULL	Coffs Harbour	New South Wales	2450	Australia
11062	Home	9794 Marion Ct	NULL	Portland	Oregon	97205	United States
17545	Home	9796 Virgil St.	NULL	Everett	Washington	98201	United States
14783	Home	9796 Virgil St.	NULL	London	England	SW19 3RU	United Kingdom
29112	Home	9797 Cobblestone Ct.	NULL	Bellflower	California	90706	United States
26685	Home	98 Roan Lane	NULL	Newport Beach	California	92625	United States
15794	Home	98 Ruby Lane	NULL	Rockhampton	Queensland	4700	Australia
19061	Home	98, place de la Concorde	NULL	Paris	Seine (Paris)	75010	France
17099	Home	98, quai de Grenelle	NULL	Sèvres	Hauts de Seine	92310	France
27893	Home	98, rue des Berges	NULL	Villeneuve-d'Ascq	Nord	59491	France
22379	Home	98, rue Marbeuf	NULL	Tremblay-en-France	Seine Saint Denis	93290	France
27771	Home	98, rue Montcalm	NULL	Roubaix	Nord	59100	France
17284	Home	9800 American Beauty Dr.	NULL	Coffs Harbour	New South Wales	2450	Australia
16109	Home	9800 American Beauty Dr.	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
12974	Home	9800 St. George Dr	NULL	Chula Vista	California	91910	United States
22885	Home	9800 St. George Dr	NULL	Yakima	Washington	98901	United States
24982	Home	9803 Holiday Hill Dr	NULL	Burbank	California	91502	United States
13647	Home	9806 North Star Dr.	NULL	East Brisbane	Queensland	4169	Australia
18578	Home	9806 North Star Dr.	NULL	Novato	California	94947	United States
24783	Home	9808 Deerfield Dr.	NULL	Chula Vista	California	91910	United States
28825	Home	9808 Deerfield Dr.	NULL	Renton	Washington	98055	United States
20259	Home	9808 Holiday Hills	NULL	Sunbury	Victoria	3429	Australia
16849	Home	9808 Holiday Hills	NULL	Victoria	British Columbia	V8V	Canada
11071	Home	9808 Shaw Rd.	NULL	Hawthorne	Queensland	4171	Australia
28597	Home	9808 Shaw Rd.	NULL	Novato	California	94947	United States
13069	Home	9808 Virginia Circle	NULL	Bellingham	Washington	98225	United States
24884	Home	9808 Virginia Circle	NULL	North Sydney	New South Wales	2055	Australia
12281	Home	9809 Baltic Sea Ct	NULL	Oxford	England	OX14 4SE	United Kingdom
14585	Home	9809 Baltic Sea Ct	NULL	Woodland Hills	California	91364	United States
19817	Home	9809 Cardinet Drive	NULL	Langford	British Columbia	V9	Canada
12424	Home	9809 St. Germain Lane	NULL	Sedro Woolley	Washington	98284	United States
19742	Home	9810 Dumbarton Drive	NULL	Bellingham	Washington	98225	United States
11503	Home	9810 Rishell Ct.	NULL	Coronado	California	92118	United States
26643	Home	9810 Rishell Ct.	NULL	Sooke	British Columbia	V0	Canada
19834	Home	9811 Toledo	NULL	Burien	Washington	98168	United States
17551	Home	9811 Toledo	NULL	Shawnee	British Columbia	V9B 5T2	Canada
24523	Home	9815 Marlboro Court	NULL	Colma	California	94014	United States
13640	Home	9815 Marlboro Court	NULL	East Brisbane	Queensland	4169	Australia
24171	Home	9816 Ban Bridge Pl.	NULL	Findon	South Australia	5023	Australia
26866	Home	9816 Ban Bridge Pl.	NULL	Stoke-on-Trent	England	AS23	United Kingdom
16843	Home	9817 Cook Street	NULL	Concord	California	94519	United States
25157	Home	9817 Cook Street	NULL	Sooke	British Columbia	V0	Canada
23889	Home	9817 Frisbie Court	NULL	Walla Walla	Washington	99362	United States
27102	Home	9817 Sanford St.	NULL	Newton	British Columbia	V2L3W8	Canada
19830	Home	9818 Frisbie Court	NULL	Langford	British Columbia	V9	Canada
24730	Home	9818 Northgate Road	NULL	Newton	British Columbia	V2M1S6	Canada
29141	Home	9819 Anchor Court	NULL	Berkeley	California	94704	United States
26608	Home	9819 Anchor Court	NULL	Beverly Hills	California	90210	United States
15337	Home	9819 Sunsine Drive	NULL	Chula Vista	California	91910	United States
28731	Home	9821 Juniper Drive	NULL	Birmingham	England	B29 6SL	United Kingdom
28141	Home	9821 Juniper Drive	NULL	Victoria	British Columbia	V8V	Canada
21774	Home	9822 Pepper Dr.	NULL	Torrance	California	90505	United States
24172	Home	9824 San Rafael	NULL	Melton	Victoria	3337	Australia
28327	Home	9825 Brodia Court	NULL	Cranbourne	Victoria	3977	Australia
11657	Home	9825 Coralie Drive	NULL	Novato	California	94947	United States
11443	Home	9825 Mt. Dell Drive	NULL	Hobart	Tasmania	7001	Australia
21874	Home	9825 Mt. Dell Drive	NULL	Port Macquarie	New South Wales	2444	Australia
24257	Home	9826 Olive Ave.	NULL	Sydney	New South Wales	1002	Australia
26245	Home	9827 Vist Oak Dr.	NULL	Beverly Hills	California	90210	United States
25852	Home	9828 Hook Court	NULL	Lynnwood	Washington	98036	United States
28165	Home	9828 Larch Ct	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
16401	Home	9828 Larch Ct	NULL	London	England	SW6 SBY	United Kingdom
19144	Home	9829 Santa Ana Drive	NULL	Bellflower	California	90706	United States
22278	Home	9829 Santa Ana Drive	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
18883	Home	983 St. Dunstan Ct.	NULL	Langford	British Columbia	V9	Canada
27615	Home	9830 Corcoran Road	NULL	La Jolla	California	92806	United States
26578	Home	9830 May Way	NULL	Mill Valley	California	94941	United States
19382	Home	9830 May Way	NULL	Newcastle upon Tyne	England	NT20	United Kingdom
22761	Home	9830 Santa Ana Dr.	NULL	Renton	Washington	98055	United States
23086	Home	9830 Santa Ana Dr.	NULL	South Melbourne	Victoria	3205	Australia
26554	Home	9833 Mt. Dias Blv.	NULL	Burbank	California	91502	United States
17988	Home	9833, rue des Ecoles	NULL	Paris	Seine (Paris)	75016	France
11782	Home	9834 Hamlet	NULL	Burbank	California	91502	United States
17699	Home	9834 Hamlet	NULL	Lake Oswego	Oregon	97034	United States
17926	Home	9834 Vista Del Rio	NULL	Springwood	New South Wales	2777	Australia
13949	Home	9836 Hanson Lane	NULL	Berkeley	California	94704	United States
26009	Home	9836 Hanson Lane	NULL	Downey	California	90241	United States
12062	Home	9837 Larkwood Ct	NULL	San Carlos	California	94070	United States
24229	Home	9837 Larkwood Ct	NULL	Seaford	Victoria	3198	Australia
20520	Home	9838 Carob Way	NULL	Bremerton	Washington	98312	United States
25879	Home	9838 Carob Way	NULL	Mill Valley	California	94941	United States
23599	Home	9838 Stallion Way	NULL	Leeds	England	LE18	United Kingdom
19032	Home	9838 Stallion Way	NULL	London	England	W10 6BL	United Kingdom
25978	Home	9838 Westchester Pl.	NULL	La Jolla	California	92806	United States
12460	Home	9838 Westchester Pl.	NULL	London	England	W1Y 3RA	United Kingdom
25314	Home	9839, boulevard Beau Marchais	NULL	Chatou	Yveline	78400	France
15300	Home	984 Talbart St.	NULL	Port Orchard	Washington	98366	United States
19099	Home	984 Talbart St.	NULL	St. Leonards	New South Wales	2065	Australia
17012	Home	9841 Marsh Meadow Way	NULL	Lakewood	California	90712	United States
14913	Home	9843 Wilke Drive	NULL	Palo Alto	California	94303	United States
15948	Home	9844 Green Tea Drive	NULL	Lemon Grove	California	91945	United States
27137	Home	9845 Barberry Court	NULL	London	England	W1V 5RN	United Kingdom
29133	Home	9845 Barberry Court	NULL	Oregon City	Oregon	97045	United States
15295	Home	9845 Oxford Place	NULL	Beverly Hills	California	90210	United States
13856	Home	9845 Oxford Place	NULL	Lincoln Acres	California	91950	United States
26197	Home	9846 Golf Club Road	NULL	Burien	Washington	98168	United States
17913	Home	9846 Golf Club Road	NULL	Sunbury	Victoria	3429	Australia
15217	Home	9846 Pestana Way	NULL	Melbourne	Victoria	3000	Australia
20339	Home	9846 Powell Drive	NULL	Long Beach	California	90802	United States
21998	Home	9847 E. 5th Street	NULL	East Brisbane	Queensland	4169	Australia
24637	Home	9847 E. Nd Street	NULL	Shawnee	British Columbia	V9B 2C3	Canada
12204	Home	9847 Galloway Dr.	NULL	Beaverton	Oregon	97005	United States
26728	Home	9847 Galloway Dr.	NULL	Santa Cruz	California	95062	United States
27416	Home	9847 Twinview Dr.	NULL	Sedro Woolley	Washington	98284	United States
21284	Home	9848 Angi Lane	NULL	Shawnee	British Columbia	V9B 5T2	Canada
26559	Home	9849 Santa Fe Court	NULL	Darlinghurst	New South Wales	2010	Australia
12105	Home	9849 Santa Fe Court	NULL	Woodland Hills	California	91364	United States
23372	Home	9850 Martindale	NULL	Lynnwood	Washington	98036	United States
15585	Home	9850 Martindale	NULL	Wollongong	New South Wales	2500	Australia
15452	Home	9851, rue de Varenne	NULL	Roissy en Brie	Seine et Marne	77680	France
18777	Home	9852 Shirley Dr	NULL	Downey	California	90241	United States
12349	Home	9852 Shirley Dr	NULL	Silverwater	New South Wales	2264	Australia
12186	Home	9854 Martindale Drive	NULL	Berkeley	California	94704	United States
22101	Home	9854 Martindale Drive	NULL	Everett	Washington	98201	United States
20994	Home	9855 Norse Ct.	NULL	Caloundra	Queensland	4551	Australia
11923	Home	9855 Norse Ct.	NULL	National City	California	91950	United States
23298	Home	9856 Gonzalez Ct.	NULL	Kirkland	Washington	98033	United States
20613	Home	9856 Gonzalez Ct.	NULL	Townsville	Queensland	4810	Australia
17869	Home	9858 Santa Fe Street	NULL	Beverly Hills	California	90210	United States
17870	Home	9858 Santa Fe Street	NULL	Long Beach	California	90802	United States
15189	Home	986 Roundhouse Pl.	NULL	Puyallup	Washington	98371	United States
27349	Home	986 Roundhouse Pl.	NULL	Sunbury	Victoria	3429	Australia
20211	Home	9860 Brookview Drive	NULL	East Brisbane	Queensland	4169	Australia
29307	Home	9862 Ahneita Dr.	NULL	East Brisbane	Queensland	4169	Australia
12767	Home	9863 Mt. Mckinley Ct.	NULL	Yakima	Washington	98901	United States
17890	Home	9863 Ridge Place	NULL	Oxon	England	OX16 8RS	United Kingdom
28985	Home	9863 Ridge Place	NULL	West Covina	California	91791	United States
16610	Home	9864 Bates Court	NULL	Coffs Harbour	New South Wales	2450	Australia
17087	Home	9864 Bates Court	NULL	London	England	C2H 7AU	United Kingdom
20361	Home	9866 Santa Lucia Dr	NULL	Burien	Washington	98168	United States
25186	Home	9866 Santa Lucia Dr	NULL	Santa Monica	California	90401	United States
19855	Home	9869 Fall Creek	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
15448	Home	987 Peachwillow St.	NULL	Oxon	England	OX16 8RS	United Kingdom
19462	Home	987, boulevard d´Albi	NULL	Villeneuve-d'Ascq	Nord	59491	France
11581	Home	987, rue de la Centenaire	NULL	Paris	Seine (Paris)	75003	France
13747	Home	9870 Santa Maria Ct.	NULL	Kirkland	Washington	98033	United States
20452	Home	9870 Santa Maria Ct.	NULL	Sunbury	Victoria	3429	Australia
14011	Home	9873 Willow Avenue	NULL	St. Leonards	New South Wales	2065	Australia
19013	Home	9873 Willow Avenue	NULL	Woodland Hills	California	91364	United States
14721	Home	9875 C Del Rio Circle	NULL	Puyallup	Washington	98371	United States
26562	Home	9875 Grant St	NULL	Coffs Harbour	New South Wales	2450	Australia
26563	Home	9875 Grant St	NULL	Warrnambool	Victoria	3280	Australia
16417	Home	9875 Pheasant Drive	NULL	Bury	England	PE17	United Kingdom
16282	Home	9875 Pheasant Drive	NULL	London	England	W1N 9FA	United Kingdom
21920	Home	9875 Prestwick Court	NULL	Lemon Grove	California	91945	United States
24672	Home	9875 W. Holly Dr.	NULL	Tacoma	Washington	98403	United States
13692	Home	9879 Hedaro Court	NULL	Cambridge	England	CB4 4BZ	United Kingdom
13522	Home	988 Mt. Everest Court	NULL	Geelong	Victoria	3220	Australia
19379	Home	988 Mt. Everest Court	NULL	W. York	England	BD1 4SJ	United Kingdom
24833	Home	988, quai de Grenelle	NULL	Paris	Seine (Paris)	75010	France
27835	Home	988, rue Marbeuf	NULL	Saint Ouen	Charente-Maritime	17490	France
18960	Home	9882 Clay Rde	NULL	Novato	California	94947	United States
18592	Home	9883 Sierra Rd	NULL	Milwaukie	Oregon	97222	United States
16571	Home	9883 Sierra Rd	NULL	Newcastle upon Tyne	England	NT20	United Kingdom
18812	Home	9884 Pacifica Ave.	NULL	Victoria	British Columbia	V8V	Canada
14108	Home	9884 S. Villa Way	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
27206	Home	9887 W. 39th Street	# 24	San Francisco	California	94109	United States
24370	Home	9888 Steele Drive	NULL	Cranbourne	Victoria	3977	Australia
24369	Home	9888 Steele Drive	NULL	Lane Cove	New South Wales	1597	Australia
18650	Home	9889 Loveridge Circle	NULL	Downey	California	90241	United States
15933	Home	9889 Loveridge Circle	NULL	Milton Keynes	England	MK8 8ZD	United Kingdom
20482	Home	9889 Matterhorn Court	NULL	Burien	Washington	98168	United States
19927	Home	989 Caravelle Ct	NULL	W. York	England	BD1 4SJ	United Kingdom
14890	Home	989 Crown Ct	NULL	Downey	California	90241	United States
18994	Home	9890 Bloching Circle	NULL	Issaquah	Washington	98027	United States
18445	Home	9890 Bloching Circle	NULL	Malabar	New South Wales	2036	Australia
14697	Home	9891 Clayton Way	NULL	London	England	SW19 3RU	United Kingdom
18353	Home	9891 Clayton Way	NULL	Renton	Washington	98055	United States
24938	Home	9891 Sepulveda Ct.	NULL	Sedro Woolley	Washington	98284	United States
20252	Home	9891 Serene Ct.	NULL	Lavender Bay	New South Wales	2060	Australia
12931	Home	9892 N. Spoonwood Ct.	NULL	Chula Vista	California	91910	United States
26529	Home	9892 N. Spoonwood Ct.	NULL	Victoria	British Columbia	V8V	Canada
19159	Home	9893 Hastings Dr	NULL	Grossmont	California	91941	United States
11755	Home	9893 Hastings Dr	NULL	Hervey Bay	Queensland	4655	Australia
18088	Home	9893 Oak Brook Place	NULL	Lincoln Acres	California	91950	United States
19893	Home	9896 Ida Ave	NULL	Marysville	Washington	98270	United States
24566	Home	9896 Ida Ave	NULL	York	England	Y024 1GF	United Kingdom
12071	Home	9896 Walkim Court	NULL	Beverly Hills	California	90210	United States
25906	Home	9896 Walkim Court	NULL	Findon	South Australia	5023	Australia
21480	Home	9896 White Dr	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
14401	Home	9896 White Dr	NULL	Salem	Oregon	97301	United States
24346	Home	9897 Bayview Cir	NULL	Burlingame	California	94010	United States
26622	Home	9897 Bayview Cir	NULL	Edmonds	Washington	98020	United States
19625	Home	9897 East L Street	NULL	Hawthorne	Queensland	4171	Australia
16010	Home	9899 Geary Court	NULL	Grossmont	California	91941	United States
24746	Home	9899 Scenic Ct.	NULL	Langley	British Columbia	V3A 4R2	Canada
12490	Home	98bis, boulevard du Montparnasse	NULL	Paris	Seine (Paris)	75013	France
19124	Home	99 Marti Marie Dr.	NULL	Palo Alto	California	94303	United States
14176	Home	99, avenue du Président-Kennedy	NULL	Bobigny	Seine Saint Denis	93000	France
14524	Home	99, avenue du Président-Kennedy	NULL	Morangis	Essonne	91420	France
16412	Home	99, avenue Reille	NULL	Croix	Nord	59170	France
25518	Home	99, quai de l´ Iton	NULL	Paris	Seine (Paris)	75012	France
20855	Home	99, route de Marseille	NULL	Saint Germain en Laye	Yveline	78100	France
22443	Home	99, rue de Cambrai	NULL	Metz	Moselle	57000	France
28379	Home	99, rue de l'Espace De Schengen	NULL	Colomiers	Garonne (Haute)	31770	France
19495	Home	99, rue du Départ	NULL	Paris	Seine (Paris)	75013	France
28398	Home	99, rue du Départ	NULL	Paris La Defense	Hauts de Seine	92081	France
16455	Home	99, rue du Départ	NULL	Saint Germain en Laye	Yveline	78100	France
11571	Home	99, rue du Puits Dixme	NULL	Orleans	Loiret	45000	France
17081	Home	99, rue Maillard	NULL	Lille	Nord	59000	France
13573	Home	99, rue Royale	NULL	Orleans	Loiret	45000	France
24872	Home	99, rue Saint Denis	NULL	Paris	Seine (Paris)	75019	France
23964	Home	99, rue Villedo	NULL	Saint Germain en Laye	Yveline	78100	France
28626	Home	990 Bernauer	NULL	Royal Oak	British Columbia	V8X	Canada
19036	Home	9900 Clearbrook Drive	NULL	Lancaster	England	LA1 1LN	United Kingdom
21704	Home	9900 Clearbrook Drive	NULL	Seattle	Washington	98104	United States
18932	Home	9901 East Lake Court	NULL	Springwood	New South Wales	2777	Australia
14279	Home	9901 East Lake Court	NULL	Warrnambool	Victoria	3280	Australia
18453	Home	9901 Sequoia Woods Pl	NULL	Corvallis	Oregon	97330	United States
13529	Home	9901 Sequoia Woods Pl	NULL	South Melbourne	Victoria	3205	Australia
18923	Home	9903 Clearland Circle	NULL	Bellingham	Washington	98225	United States
28723	Home	9903 Clearland Circle	NULL	Watford	England	WA3	United Kingdom
28175	Home	9903 East Lane	NULL	Beaverton	Oregon	97005	United States
25999	Home	9903 East Leland	NULL	Westminster	British Columbia	V3L 1H4	Canada
25291	Home	9903 Mt. Washington Way	NULL	Everett	Washington	98201	United States
25741	Home	9903 Mt. Washington Way	NULL	York	England	Y024 1GF	United Kingdom
18848	Home	9904 C. Mt. Hood	NULL	Berkeley	California	94704	United States
23972	Home	9904 C. Mt. Hood	NULL	Saint Ouen	Loir et Cher	41100	France
17159	Home	9905 North 29th St.	NULL	Bellingham	Washington	98225	United States
23725	Home	9905 North 29th St.	NULL	Westminster	British Columbia	V3L 1H4	Canada
23816	Home	9905 Scenic Drive	NULL	Coronado	California	92118	United States
21409	Home	9905 Scenic Drive	NULL	Melton	Victoria	3337	Australia
15142	Home	9906 Oak Grove Road	NULL	Bendigo	Victoria	3550	Australia
24784	Home	9906 Oak Grove Road	NULL	Lemon Grove	California	91945	United States
15444	Home	9907 Via Appia	NULL	York	England	Y03 4TN	United Kingdom
24315	Home	991 Vista Verde	NULL	El Cajon	California	92020	United States
19604	Home	991 Vista Verde	NULL	North Ryde	New South Wales	2113	Australia
26110	Home	9910 North Wateroak Ct	NULL	Burien	Washington	98168	United States
11933	Home	9911 Northgate Road	NULL	Bellingham	Washington	98225	United States
29076	Home	9911 Northgate Road	NULL	Fremont	California	94536	United States
14564	Home	9913 Mt. Whitney Way	NULL	San Diego	California	92102	United States
15290	Home	9916 Walnut Blvd.	NULL	Yakima	Washington	98901	United States
17344	Home	9918 Scottsdale Rd.	NULL	Novato	California	94947	United States
14092	Home	9918 Scramble Rd.	NULL	Bellingham	Washington	98225	United States
19670	Home	9919 Macarthur Avenue	NULL	Burbank	California	91502	United States
27467	Home	9919 MacArthur Avenue	NULL	Coronado	California	92118	United States
12792	Home	9922 Hawthorne Dr	NULL	Bremerton	Washington	98312	United States
15062	Home	9923 Pampered Ct.	NULL	Oxon	England	OX16 8RS	United Kingdom
26724	Home	9923 Pampered Ct.	NULL	Salem	Oregon	97301	United States
13479	Home	9924 Muir Rd.	NULL	Lemon Grove	California	91945	United States
18483	Home	9924 Trinidad	NULL	Perth	South Australia	6006	Australia
27746	Home	9925 Wildberry Court	NULL	St. Leonards	New South Wales	2065	Australia
27241	Home	9926 Atchinson Stage Ct.	NULL	West Covina	California	91791	United States
13658	Home	9928 Stinson	NULL	Redmond	Washington	98052	United States
